emp_no,first_name,last_name,title,from_date,salary
54442,Nadjib,Isaak,Senior Engineer,1992-08-24,40000
54443,Gro,Grabner,Senior Staff,1992-10-16,50068
54443,Gro,Grabner,Staff,1985-10-16,50068
54450,Jaana,Ranon,Engineer,1988-08-23,40000
54450,Jaana,Ranon,Senior Engineer,1996-08-23,40000
54452,Jacqueline,Bratten,Senior Staff,1994-10-26,40000
54452,Jacqueline,Bratten,Staff,1986-10-26,40000
54465,Torsten,Bresenham,Senior Staff,1994-10-08,90756
54465,Torsten,Bresenham,Staff,1985-10-08,90756
54471,Kotesh,Schiettecatte,Engineer,1993-07-30,46801
54471,Kotesh,Schiettecatte,Senior Engineer,2001-07-30,46801
54473,Aiman,Benaini,Senior Staff,1993-10-13,40000
54473,Aiman,Benaini,Staff,1987-10-14,40000
54474,Ult,Schreiter,Technique Leader,1991-11-25,40839
54480,Danel,Nilsson,Engineer,1998-03-13,40000
54517,Jongsuk,Liesche,Assistant Engineer,1991-01-01,40000
54517,Jongsuk,Liesche,Engineer,1999-01-01,40000
54527,Leszek,Lorch,Engineer,1986-09-28,69337
54527,Leszek,Lorch,Senior Engineer,1993-09-28,69337
54528,Tomoyuki,Narwekar,Assistant Engineer,1986-07-25,40000
54528,Tomoyuki,Narwekar,Engineer,1991-07-25,40000
54528,Tomoyuki,Narwekar,Senior Engineer,1996-07-24,40000
54533,Goetz,Bach,Engineer,1989-12-04,67498
54533,Goetz,Bach,Senior Engineer,1997-12-04,67498
54536,Ennio,Hanratty,Engineer,1992-06-27,53844
54536,Ennio,Hanratty,Senior Engineer,1999-06-28,53844
54548,Gadiel,Crouzet,Engineer,1991-06-18,61135
54548,Gadiel,Crouzet,Senior Engineer,1999-06-18,61135
54550,Rajmohan,Marciano,Senior Staff,1991-05-24,59391
54550,Rajmohan,Marciano,Staff,1985-05-24,59391
54556,Temple,Masada,Senior Engineer,1991-10-03,40000
54560,JiYoung,Peck,Engineer,1985-03-07,44296
54560,JiYoung,Peck,Senior Engineer,1990-03-07,44296
54563,Shunichi,Menyhert,Engineer,1999-06-02,40852
54566,Debaprosad,Kropf,Engineer,1988-09-30,51617
54566,Debaprosad,Kropf,Senior Engineer,1997-09-30,51617
54574,Stabislas,Czaja,Senior Staff,1992-12-23,49349
54574,Stabislas,Czaja,Staff,1986-12-24,49349
54584,Fusako,Plotkin,Engineer,1999-05-21,52860
54595,Jixiang,Bultermann,Senior Staff,1995-07-17,52462
54595,Jixiang,Bultermann,Staff,1987-07-17,52462
54614,Nobuyoshi,Antonakopoulos,Senior Engineer,1998-07-19,40097
54621,Sven,Murrill,Engineer,1986-03-07,44946
54621,Sven,Murrill,Senior Engineer,1991-03-07,44946
54648,Denny,Setiz,Engineer,1985-02-18,54937
54648,Denny,Setiz,Senior Engineer,1992-02-19,54937
54655,Lenore,Kossowski,Senior Staff,1996-02-21,92838
54655,Lenore,Kossowski,Staff,1988-02-21,92838
54674,Fumino,Kaiserswerth,Senior Staff,1986-06-03,76364
54677,Chirstian,Schaaf,Engineer,1988-04-05,43197
54677,Chirstian,Schaaf,Senior Engineer,1997-04-04,43197
54685,Marek,Georgatos,Assistant Engineer,1988-05-14,60559
54685,Marek,Georgatos,Engineer,1993-05-14,60559
54685,Marek,Georgatos,Senior Engineer,1998-05-14,60559
54703,Zhenhua,Swen,Senior Staff,1995-07-30,51433
54703,Zhenhua,Swen,Staff,1987-07-30,51433
54704,Kellyn,Rebaine,Engineer,1991-12-02,40000
54704,Kellyn,Rebaine,Senior Engineer,1996-12-01,40000
54746,Ramzi,Liesche,Senior Staff,1993-11-18,80072
54746,Ramzi,Liesche,Staff,1986-11-18,80072
54758,Kwun,Butner,Senior Staff,1996-06-18,40000
54758,Kwun,Butner,Staff,1991-06-19,40000
54767,Richara,Peac,Engineer,1994-08-09,51061
54767,Richara,Peac,Senior Engineer,2001-08-09,51061
54770,Charlene,Demizu,Engineer,1988-12-16,57923
54770,Charlene,Demizu,Senior Engineer,1994-12-16,57923
54772,Khedija,Krohn,Engineer,1985-12-30,43934
54772,Khedija,Krohn,Senior Engineer,1994-12-30,43934
54773,Avishai,Cichocki,Senior Engineer,1988-08-08,46926
54775,Chinya,Emden,Senior Staff,1998-01-01,40000
54775,Chinya,Emden,Staff,1989-01-01,40000
54777,Niteen,Oxenboll,Senior Staff,1992-02-13,58429
54777,Niteen,Oxenboll,Staff,1986-02-13,58429
54783,Abdelghani,Nannarelli,Engineer,1986-01-08,53971
54783,Abdelghani,Nannarelli,Senior Engineer,1991-01-08,53971
54789,Munehiro,Boyle,Senior Engineer,1996-10-21,40000
54809,Mitsuyuki,Iacovou,Engineer,1997-02-04,45624
54815,Subhankar,Irland,Senior Staff,1993-10-30,40000
54815,Subhankar,Irland,Staff,1986-10-30,40000
54819,Branimir,Deverell,Senior Staff,1997-03-05,55459
54819,Branimir,Deverell,Staff,1991-03-06,55459
54830,Tadahiro,Trystram,Assistant Engineer,1991-10-17,51781
54830,Tadahiro,Trystram,Engineer,1996-10-16,51781
54830,Tadahiro,Trystram,Senior Engineer,2001-10-16,51781
54837,Jordanka,Melton,Senior Staff,1988-08-13,74315
54853,Van,Heemskerk,Senior Engineer,1998-04-04,40000
54855,Gian,Gulla,Senior Engineer,1985-08-29,40000
54858,Chinho,Sundgren,Assistant Engineer,1987-04-07,40000
54858,Chinho,Sundgren,Engineer,1994-04-07,40000
54858,Chinho,Sundgren,Senior Engineer,2001-04-07,40000
54868,Ult,Highland,Engineer,1990-01-04,40000
54868,Ult,Highland,Senior Engineer,1995-01-04,40000
54884,Lillian,Greenaway,Staff,1995-05-26,40000
54888,Manohar,Danley,Engineer,1986-07-25,40000
54888,Manohar,Danley,Senior Engineer,1991-07-25,40000
54892,Sandeepan,Goldhammer,Engineer,1985-07-26,40000
54892,Sandeepan,Goldhammer,Senior Engineer,1992-07-26,40000
54914,Gill,Bojadziev,Senior Staff,1997-11-13,57341
54914,Gill,Bojadziev,Staff,1988-11-13,57341
54918,Volkmar,Malinowski,Engineer,1986-08-16,40000
54918,Volkmar,Malinowski,Senior Engineer,1991-08-16,40000
54923,Masoud,Perz,Assistant Engineer,1986-01-13,40000
54923,Masoud,Perz,Engineer,1992-01-13,40000
54923,Masoud,Perz,Senior Engineer,1998-01-12,40000
54924,Mayumi,Krupka,Senior Staff,1990-05-09,40000
54924,Mayumi,Krupka,Staff,1985-05-09,40000
54928,Kristine,Monarch,Senior Staff,1994-06-19,40000
54928,Kristine,Monarch,Staff,1987-06-19,40000
54929,Gilbert,Tramer,Senior Staff,1991-02-02,76711
54929,Gilbert,Tramer,Staff,1986-02-02,76711
54932,Kamakshi,Munoz,Senior Staff,2002-03-17,61454
54932,Kamakshi,Munoz,Staff,1997-03-17,61454
54933,Ashish,Dayana,Senior Staff,1997-02-06,49580
54933,Ashish,Dayana,Staff,1988-02-07,49580
54942,Akeel,Kusakari,Senior Staff,1993-11-12,40000
54942,Akeel,Kusakari,Staff,1987-11-13,40000
54950,Yuriy,Anick,Engineer,1985-04-21,51468
54950,Yuriy,Anick,Senior Engineer,1990-04-21,51468
54961,Nechama,Spelt,Senior Engineer,1996-05-25,40000
54963,Toshiko,Bellmore,Assistant Engineer,1987-07-31,49338
54963,Toshiko,Bellmore,Engineer,1995-07-31,49338
54966,Jouni,Hempstead,Engineer,1988-04-30,51900
54966,Jouni,Hempstead,Senior Engineer,1993-04-30,51900
54968,Rafael,Bondorf,Senior Engineer,1999-03-09,57681
54972,Leon,Underwood,Engineer,1997-06-11,40000
54981,Giao,Pettis,Senior Staff,1995-05-27,40000
54981,Giao,Pettis,Staff,1990-05-27,40000
54984,Danil,Perng,Senior Engineer,1994-10-13,40000
54994,Chaosheng,Birta,Senior Staff,2000-11-03,60932
54994,Chaosheng,Birta,Staff,1994-11-04,60932
55003,Jaber,Lanteri,Senior Staff,1992-11-03,40000
55003,Jaber,Lanteri,Staff,1987-11-04,40000
55024,Jaber,Srimani,Technique Leader,1988-08-22,53184
55048,Pasqua,Percebois,Senior Staff,1986-07-20,61688
55059,Sakthirel,Conte,Senior Engineer,1995-01-14,55639
55068,Kyoichi,Wielonsky,Assistant Engineer,1999-03-03,63460
55069,Ewing,Schreiter,Senior Staff,1998-05-01,53813
55069,Ewing,Schreiter,Staff,1990-05-01,53813
55073,Yahiko,Swiler,Senior Engineer,1991-02-11,50072
55074,Arnould,Waeselynck,Engineer,1997-05-06,40000
55081,Sadok,Sanella,Senior Engineer,1988-06-15,65236
55094,Nadjib,Gulik,Senior Engineer,1987-06-24,60952
55123,Randy,Thummel,Senior Staff,1986-03-05,40000
55129,Monique,Morris,Senior Staff,1994-06-12,40000
55129,Monique,Morris,Staff,1988-06-12,40000
55139,Nigel,Sommer,Assistant Engineer,1993-04-08,61279
55139,Nigel,Sommer,Engineer,1999-04-08,61279
55154,Brigham,Schiettecatte,Senior Engineer,1988-03-05,40000
55180,Ung,Falco,Senior Engineer,1999-10-13,40000
55192,Weijing,Templeman,Senior Engineer,1988-09-05,40000
55199,Marco,Gadepally,Engineer,1988-11-21,70344
55199,Marco,Gadepally,Senior Engineer,1996-11-21,70344
55210,Wonhee,Thombley,Engineer,1995-12-23,66646
55210,Wonhee,Thombley,Senior Engineer,2000-12-22,66646
55217,Poorav,Pews,Senior Staff,1996-03-10,66507
55217,Poorav,Pews,Staff,1988-03-10,66507
55230,Howell,Gonthier,Assistant Engineer,1991-09-30,40000
55230,Howell,Gonthier,Engineer,1997-09-29,40000
55240,Weiru,Zwicker,Engineer,1988-04-09,40000
55240,Weiru,Zwicker,Senior Engineer,1993-04-09,40000
55242,Vitaly,Henseler,Staff,1998-01-28,40000
55265,Luisa,Waleschkowski,Senior Engineer,1986-05-22,59415
55272,Mohua,Isaac,Senior Engineer,1992-08-10,56864
55273,Chiranjit,Zockler,Senior Staff,1994-05-08,75143
55273,Chiranjit,Zockler,Staff,1987-05-08,75143
55276,Masali,Cools,Senior Engineer,1987-10-02,63635
55281,Mohammad,Ellozy,Engineer,1985-03-25,40000
55281,Mohammad,Ellozy,Senior Engineer,1992-03-25,40000
55285,Bikash,Siegrist,Engineer,1987-07-01,58519
55285,Bikash,Siegrist,Senior Engineer,1992-06-30,58519
55289,Leah,Erdmenger,Senior Staff,1989-06-07,47206
55306,Kotesh,Vuskovic,Senior Staff,1995-06-15,56857
55306,Kotesh,Vuskovic,Staff,1989-06-15,56857
55320,Wayne,Waschkowski,Engineer,1988-02-12,52717
55320,Wayne,Waschkowski,Senior Engineer,1994-02-11,52717
55323,Hausi,Staelin,Senior Staff,1994-12-30,62222
55323,Hausi,Staelin,Staff,1986-12-30,62222
55328,Temple,Boudaillier,Senior Staff,1993-07-20,51399
55328,Temple,Boudaillier,Staff,1987-07-21,51399
55345,Wojceich,Vendrig,Senior Staff,1993-07-10,40000
55345,Wojceich,Vendrig,Staff,1985-07-10,40000
55346,Hausi,Schrooten,Engineer,1988-07-27,43885
55346,Hausi,Schrooten,Senior Engineer,1996-07-27,43885
55353,Takahito,Viele,Senior Staff,1998-06-30,83423
55363,Venkatesan,Comellas,Senior Staff,1994-01-19,42374
55363,Venkatesan,Comellas,Staff,1988-01-20,42374
55371,Weiru,Perry,Engineer,1986-08-24,48412
55371,Weiru,Perry,Senior Engineer,1995-08-24,48412
55375,Houman,Caine,Senior Staff,1993-02-07,66472
55375,Houman,Caine,Staff,1985-02-07,66472
55382,Ziya,Shihab,Engineer,1995-06-04,40000
55404,Mara,Spell,Senior Staff,1997-08-10,58720
55404,Mara,Spell,Staff,1988-08-10,58720
55407,Gopalakrishnan,Birta,Technique Leader,1996-11-27,40000
55408,Remzi,Reistad,Engineer,1988-05-25,40000
55408,Remzi,Reistad,Senior Engineer,1993-05-25,40000
55409,Sverrir,Borstler,Senior Staff,1993-06-03,40000
55409,Sverrir,Borstler,Staff,1985-06-03,40000
55414,Divine,Talmon,Senior Engineer,1987-03-19,40000
55417,Subbu,Eiron,Senior Staff,1996-02-15,58197
55417,Subbu,Eiron,Staff,1987-02-15,58197
55422,Mahendra,Kranzdorf,Senior Engineer,1993-09-30,40000
55429,Miyeon,Bamford,Senior Engineer,1986-07-07,52906
55440,Ramzi,Shinomoto,Engineer,1988-11-30,43426
55440,Ramzi,Shinomoto,Senior Engineer,1994-11-30,43426
55444,Martins,Gyorkos,Senior Staff,1990-09-03,40000
55444,Martins,Gyorkos,Staff,1985-09-03,40000
55450,Vishv,Furudate,Engineer,1988-11-24,40000
55450,Vishv,Furudate,Senior Engineer,1997-11-24,40000
55466,Danae,Mitsuhashi,Engineer,1992-05-28,40000
55466,Danae,Mitsuhashi,Senior Engineer,2000-05-28,40000
55472,Gudjon,Birta,Senior Staff,1993-07-16,41080
55472,Gudjon,Birta,Staff,1988-07-16,41080
55476,Kokou,Halevi,Engineer,1998-02-01,40000
55479,Serap,Erva,Engineer,1993-08-16,78858
55479,Serap,Erva,Senior Engineer,2001-08-16,78858
55498,Filipe,Heusch,Engineer,1990-08-09,40000
55498,Filipe,Heusch,Senior Engineer,1996-08-08,40000
55499,Kamakshi,Diderrich,Senior Engineer,1999-10-16,48147
55504,Jouni,Radwan,Assistant Engineer,1988-08-12,46549
55504,Jouni,Radwan,Engineer,1996-08-12,46549
55505,Kristen,Fabrizio,Technique Leader,1985-04-04,55660
55506,Zhensheng,Kusakabe,Technique Leader,1986-10-07,40000
55511,Bernt,Marshall,Senior Staff,1999-12-19,45647
55528,Indrajit,Swiler,Senior Staff,1995-08-05,51336
55528,Indrajit,Swiler,Staff,1986-08-05,51336
55542,Candido,Gaughan,Engineer,1989-01-10,40000
55542,Candido,Gaughan,Senior Engineer,1998-01-10,40000
55552,Ohad,Schicker,Assistant Engineer,1999-05-31,40000
55571,Arie,Pusterhofer,Staff,1997-12-18,59224
55590,Anoosh,Shumilov,Engineer,1987-09-08,52740
55590,Anoosh,Shumilov,Senior Engineer,1996-09-07,52740
55592,Alexius,Karcich,Senior Staff,1991-02-11,68955
55592,Alexius,Karcich,Staff,1985-02-11,68955
55610,Moty,Feldhoffer,Senior Staff,1997-01-11,74379
55622,Peer,Ranta,Engineer,1986-01-17,52431
55622,Peer,Ranta,Senior Engineer,1993-01-17,52431
55632,Byong,Ravishankar,Assistant Engineer,1996-04-23,40000
55637,Szabolcs,Erde,Engineer,1994-01-23,40000
55637,Szabolcs,Erde,Senior Engineer,2002-01-23,40000
55639,Gaetan,Bridgland,Engineer,1986-10-11,40000
55639,Gaetan,Bridgland,Senior Engineer,1994-10-11,40000
55655,Pranav,Tzvieli,Engineer,1989-10-02,72953
55655,Pranav,Tzvieli,Senior Engineer,1994-10-02,72953
55665,Mantis,Maginnis,Senior Engineer,1985-09-07,40857
55669,Shounak,Saoudi,Engineer,1985-03-03,46585
55669,Shounak,Saoudi,Senior Engineer,1990-03-03,46585
55702,Gianluca,Kopetz,Senior Staff,1986-09-21,40000
55707,Vugranam,Stiles,Engineer,1988-12-27,53272
55707,Vugranam,Stiles,Senior Engineer,1997-12-27,53272
55711,Uzi,Mamelak,Engineer,1985-02-16,61290
55711,Uzi,Mamelak,Senior Engineer,1992-02-17,61290
55713,Arie,Serdy,Engineer,1989-03-11,49481
55713,Arie,Serdy,Senior Engineer,1997-03-11,49481
55715,Heon,Silva,Engineer,1987-09-15,46982
55715,Heon,Silva,Senior Engineer,1992-09-14,46982
55718,Jeane,McAffer,Senior Staff,1991-02-14,56448
55726,Vitali,Krohm,Senior Staff,2001-11-30,46394
55726,Vitali,Krohm,Staff,1996-11-30,46394
55727,Dmitri,Hiyoshi,Senior Staff,1991-07-18,49572
55727,Dmitri,Hiyoshi,Staff,1986-07-18,49572
55728,Zito,Remmers,Senior Staff,1988-08-20,40000
55729,Carrsten,Vesna,Engineer,1988-09-13,61657
55729,Carrsten,Vesna,Senior Engineer,1995-09-14,61657
55756,Alair,Warwick,Senior Staff,1995-09-14,78624
55756,Alair,Warwick,Staff,1986-09-14,78624
55765,Kotesh,Noriega,Senior Engineer,1986-05-29,40000
55768,Shahid,Chandrasekhar,Senior Staff,1997-01-26,80701
55774,Pramod,Pettey,Staff,1997-05-18,52869
55777,Prodip,Chorvat,Engineer,1993-09-09,46011
55777,Prodip,Chorvat,Senior Engineer,2001-09-09,46011
55784,Lijia,Luby,Senior Staff,1995-09-06,40000
55784,Lijia,Luby,Staff,1987-09-06,40000
55798,Pasqua,Knightly,Senior Staff,1992-05-23,63896
55798,Pasqua,Knightly,Staff,1987-05-24,63896
55843,Hailing,Leivant,Senior Staff,2001-09-12,77189
55843,Hailing,Leivant,Staff,1993-09-12,77189
55848,Anneli,Ozeri,Senior Staff,1993-01-01,46950
55848,Anneli,Ozeri,Staff,1988-01-02,46950
55851,Guadalupe,Velardi,Engineer,1985-03-01,40000
55851,Guadalupe,Velardi,Senior Engineer,1994-03-01,40000
55861,Alois,Delgrande,Assistant Engineer,1999-10-07,40000
55894,Atreye,Schaft,Senior Engineer,1996-12-11,59833
55897,Jiafu,Karnin,Engineer,1986-09-01,47585
55897,Jiafu,Karnin,Senior Engineer,1993-09-01,47585
55907,Ghassan,Herbst,Senior Staff,1994-07-16,46416
55907,Ghassan,Herbst,Staff,1988-07-16,46416
55914,Lobel,Thibadeau,Assistant Engineer,1987-05-07,44031
55914,Lobel,Thibadeau,Engineer,1992-05-06,44031
55914,Lobel,Thibadeau,Senior Engineer,1997-05-06,44031
55919,Chiranjit,Nergos,Engineer,1986-02-12,40000
55919,Chiranjit,Nergos,Senior Engineer,1991-02-12,40000
55929,Moni,Marakhovsky,Senior Staff,1988-05-28,68033
55933,Kristin,Kirkerud,Senior Staff,1997-05-20,69722
55933,Kristin,Kirkerud,Staff,1989-05-20,69722
55935,Theirry,Skafidas,Engineer,1995-06-23,40000
55935,Theirry,Skafidas,Senior Engineer,2001-06-22,40000
55946,Shan,Wossner,Engineer,1988-12-22,41947
55946,Shan,Wossner,Senior Engineer,1997-12-22,41947
55979,Guangming,VanScheik,Engineer,1996-10-31,48757
55982,Marco,Conde,Senior Staff,1992-06-08,40000
55982,Marco,Conde,Staff,1987-06-09,40000
56010,Noritoshi,Nyanchama,Senior Engineer,1994-06-30,40000
56020,Alagu,Byoun,Engineer,1985-09-05,57056
56020,Alagu,Byoun,Senior Engineer,1993-09-05,57056
56026,Martine,Farris,Engineer,1990-04-06,48601
56026,Martine,Farris,Senior Engineer,1997-04-05,48601
56034,Hinrich,Jayawardene,Engineer,1997-09-26,47256
56035,Avishai,Kaiser,Senior Staff,1987-05-09,81561
56038,Herbert,Murthy,Senior Staff,2001-08-17,60002
56038,Herbert,Murthy,Staff,1995-08-18,60002
56049,Felicidad,Waymire,Senior Staff,1994-03-21,76782
56049,Felicidad,Waymire,Staff,1989-03-21,76782
56050,Jaroslava,Uhrik,Staff,1994-11-07,50408
56058,Christoper,Schapire,Senior Staff,1986-08-21,54817
56090,Teunis,Serot,Engineer,1991-07-24,45287
56090,Teunis,Serot,Senior Engineer,2000-07-23,45287
56106,Saeko,Chiola,Senior Staff,1994-08-07,57895
56106,Saeko,Chiola,Staff,1986-08-07,57895
56110,Jouni,Reeken,Engineer,1996-10-01,40000
56110,Jouni,Reeken,Senior Engineer,2001-10-01,40000
56125,Heon,Thombley,Engineer,1998-03-15,97722
56136,Ramya,Buchter,Senior Staff,2000-04-02,108990
56136,Ramya,Buchter,Staff,1993-04-02,108990
56142,Shuho,Rothe,Senior Staff,1997-01-07,40000
56142,Shuho,Rothe,Staff,1988-01-08,40000
56143,Sakthirel,Bondorf,Senior Staff,1992-10-05,69862
56143,Sakthirel,Bondorf,Staff,1986-10-06,69862
56157,Sajjad,Cannane,Senior Staff,1995-10-23,40000
56157,Sajjad,Cannane,Staff,1988-10-22,40000
56159,Zengping,Shumilov,Assistant Engineer,1994-03-22,52527
56163,Huiqun,Thisen,Assistant Engineer,1985-02-12,52746
56163,Huiqun,Thisen,Engineer,1993-02-12,52746
56163,Huiqun,Thisen,Senior Engineer,2001-02-12,52746
56169,Jeanne,Zlotek,Senior Engineer,1997-01-28,50798
56177,Yucel,Colorni,Engineer,1985-11-28,59360
56177,Yucel,Colorni,Senior Engineer,1990-11-28,59360
56187,Youpyo,Lienhardt,Assistant Engineer,1987-12-27,40000
56187,Youpyo,Lienhardt,Engineer,1994-12-27,40000
56187,Youpyo,Lienhardt,Senior Engineer,2001-12-27,40000
56195,Pascal,Hashii,Engineer,1988-05-10,42669
56195,Pascal,Hashii,Senior Engineer,1995-05-11,42669
56217,Gao,Zizka,Senior Staff,1999-05-09,59376
56217,Gao,Zizka,Staff,1990-05-09,59376
56219,Tonny,Michaeli,Engineer,1999-02-20,40000
56227,Shen,Makrucki,Senior Staff,2002-07-31,52748
56227,Shen,Makrucki,Staff,1996-07-31,52748
56229,Pascal,Marakhovsky,Assistant Engineer,1995-01-02,51497
56235,Subir,Vanwelkenhuysen,Engineer,1989-08-01,40000
56235,Subir,Vanwelkenhuysen,Senior Engineer,1997-08-01,40000
56239,Sariel,Zultner,Engineer,1988-01-26,40000
56239,Sariel,Zultner,Senior Engineer,1994-01-25,40000
56262,Dharmaraja,Androutsos,Senior Staff,1990-07-15,52809
56272,Tremaine,Furudate,Engineer,2000-01-12,40000
56281,Sanjoy,Brizzi,Senior Staff,1993-01-16,40000
56281,Sanjoy,Brizzi,Staff,1986-01-16,40000
56298,Gro,Peir,Engineer,1986-11-05,64827
56298,Gro,Peir,Senior Engineer,1995-11-05,64827
56300,Serge,Zobel,Engineer,1987-10-17,47009
56300,Serge,Zobel,Senior Engineer,1994-10-17,47009
56306,Mack,Lindqvist,Engineer,1988-07-20,66646
56306,Mack,Lindqvist,Senior Engineer,1997-07-20,66646
56312,Jaber,Baek,Engineer,1991-09-23,40000
56312,Jaber,Baek,Senior Engineer,2000-09-22,40000
56314,Bowen,Morrey,Senior Staff,1986-09-07,48899
56325,Subir,Gniady,Senior Engineer,1985-12-02,40000
56326,Mantis,Juneja,Engineer,1999-07-09,62808
56327,Holgard,Karunanithi,Engineer,1987-03-03,46570
56327,Holgard,Karunanithi,Senior Engineer,1993-03-02,46570
56329,Zhenhua,Naumovich,Senior Engineer,1987-02-22,51821
56336,Fai,Sgarro,Senior Staff,1992-08-21,60343
56336,Fai,Sgarro,Staff,1987-08-22,60343
56350,Boguslaw,Ariola,Senior Staff,1993-12-04,94476
56350,Boguslaw,Ariola,Staff,1985-12-04,94476
56364,Zdislav,Bakhtari,Senior Staff,1990-09-27,67809
56368,Doowon,Angel,Engineer,1988-06-07,57178
56368,Doowon,Angel,Senior Engineer,1994-06-07,57178
56380,Shuzo,Atchley,Senior Engineer,1990-05-26,52819
56382,Valery,Bardell,Staff,1994-12-28,83122
56389,Ronghao,Ghandeharizadeh,Engineer,1996-08-05,40000
56389,Ronghao,Ghandeharizadeh,Senior Engineer,2001-08-05,40000
56400,Froduald,Munke,Engineer,1992-06-01,46357
56400,Froduald,Munke,Senior Engineer,1997-06-01,46357
56406,Sachem,Schusler,Staff,1998-10-23,54333
56430,Tesuya,Klassen,Senior Staff,1985-11-08,55753
56439,Sangeeta,Henders,Senior Engineer,1987-03-18,40267
56445,Chikara,Liesche,Senior Engineer,1987-01-31,40000
56448,Kayoko,Covnot,Engineer,1988-11-06,46867
56448,Kayoko,Covnot,Senior Engineer,1994-11-06,46867
56455,Khaled,Juneja,Senior Staff,1998-02-02,66981
56455,Khaled,Juneja,Staff,1989-02-02,66981
56463,Maja,Staudhammer,Technique Leader,1997-06-03,40000
56468,Zsolt,Haldar,Engineer,1985-12-30,49922
56468,Zsolt,Haldar,Senior Engineer,1992-12-30,49922
56476,Danae,Chiola,Engineer,1995-02-19,40000
56476,Danae,Chiola,Senior Engineer,2002-02-19,40000
56488,Tze,Cherinka,Senior Staff,1996-03-29,64424
56488,Tze,Cherinka,Staff,1991-03-30,64424
56502,Dipayan,Ulupinar,Assistant Engineer,1987-08-28,40000
56502,Dipayan,Ulupinar,Engineer,1994-08-28,40000
56502,Dipayan,Ulupinar,Senior Engineer,2001-08-28,40000
56510,Radhakrishnan,Brattka,Engineer,1985-09-01,40000
56510,Radhakrishnan,Brattka,Senior Engineer,1994-09-01,40000
56519,Magdalena,Taubenfeld,Engineer,1988-08-24,52142
56519,Magdalena,Taubenfeld,Senior Engineer,1995-08-25,52142
56528,Uinam,Heijenga,Engineer,1985-07-20,62383
56528,Uinam,Heijenga,Senior Engineer,1991-07-20,62383
56531,Quingbo,Renear,Engineer,1985-05-06,43954
56531,Quingbo,Renear,Senior Engineer,1990-05-06,43954
56543,Chrisa,Hanabata,Technique Leader,1987-10-10,44424
56551,Rimon,Gini,Senior Staff,2001-12-19,64873
56551,Rimon,Gini,Staff,1992-12-19,64873
56558,Satyanarayana,Ghazalie,Senior Staff,1988-08-01,40000
56562,Fuqing,Hennings,Senior Staff,2000-01-18,63907
56562,Fuqing,Hennings,Staff,1992-01-18,63907
56565,Odinaldo,Hiltgen,Engineer,1987-06-02,51502
56565,Odinaldo,Hiltgen,Senior Engineer,1996-06-01,51502
56575,Berry,Simkin,Engineer,1994-08-03,57045
56581,Zhenbing,Cappello,Senior Staff,1994-05-16,84306
56581,Zhenbing,Cappello,Staff,1985-05-16,84306
56588,Denny,Karcich,Staff,1997-12-14,40000
56589,Martial,Goldhammer,Senior Staff,1989-04-26,84552
56601,Feixiong,Mattern,Engineer,1985-06-15,40000
56601,Feixiong,Mattern,Senior Engineer,1991-06-15,40000
56608,Denny,Trachtenberg,Senior Staff,1985-07-16,57092
56611,Lalit,Zhang,Engineer,1987-06-07,48472
56611,Lalit,Zhang,Senior Engineer,1994-06-07,48472
56628,Mark,Esposito,Technique Leader,1998-04-25,43484
56638,Ortrud,Bach,Technique Leader,1991-06-25,43362
56643,Jayson,Ghazalie,Senior Staff,1994-03-01,44199
56643,Jayson,Ghazalie,Staff,1987-03-01,44199
56659,Takahiro,Lanteri,Assistant Engineer,1997-10-10,40000
56663,Eben,Takanami,Engineer,1986-10-05,40000
56663,Eben,Takanami,Senior Engineer,1993-10-05,40000
56678,Murthy,McAffer,Senior Staff,1993-02-28,68816
